TRANSECT_CODE,YEAR,MONTH,DAY,WEEKNO,COUNT
1210,2006,6,30,13,17
1210,2006,7,11,15,30
1210,2006,7,21,16,11
1210,2006,7,27,17,12
1210,2006,8,4,18,2
1210,2007,6,16,11,4
1210,2007,7,7,14,11
1210,2007,7,14,15,7
1210,2007,8,4,18,4
1210,2008,6,24,13,3
1210,2008,6,30,13,7
1210,2008,7,10,15,12
1210,2008,7,23,17,5
1210,2008,8,1,18,4
1210,2008,8,7,19,2
1210,2008,8,17,20,1
1210,2008,8,28,22,1
1210,2009,6,21,12,9
1210,2009,6,29,13,20
1210,2009,7,4,14,7
1210,2009,7,12,15,6
1210,2009,7,28,17,3
1210,2009,8,2,18,2
1210,2009,8,11,19,2
1210,2009,8,16,20,1
1210,2009,9,12,24,1
1210,2010,6,22,12,1
1210,2010,6,30,13,5
1210,2010,7,6,14,10
1210,2010,7,12,15,7
1210,2010,7,18,16,3
1210,2010,8,3,18,3
1210,2010,8,18,20,3
1210,2011,6,1,9,2
1210,2011,6,8,10,3
1210,2011,6,14,11,5
1210,2011,6,26,13,6
1210,2011,7,22,17,2
1210,2011,8,2,18,4
1210,2012,6,25,13,2
1210,2012,7,5,14,10
1210,2012,7,19,16,10
1210,2012,7,25,17,12
1210,2012,7,29,18,7
1210,2012,8,9,19,6
1210,2012,8,14,20,4
1210,2012,8,22,21,3
1210,2012,9,4,23,1
1210,2013,6,30,13,4
1210,2013,7,9,15,34
1210,2013,7,15,16,46
1210,2013,7,27,17,17
1210,2013,8,1,18,9
1210,2013,8,6,19,7
1210,2013,8,14,20,3
1210,2013,8,20,21,1
1210,2014,6,9,10,1
1210,2014,6,24,13,12
1210,2014,7,14,15,19
1210,2014,7,17,16,17
1210,2014,7,23,17,12
1210,2014,7,30,18,7
1210,2014,8,5,19,4
1210,2015,6,17,12,2
1210,2015,6,24,13,1
1210,2015,7,1,14,9
1210,2015,7,11,15,10
1210,2015,7,20,16,5
1210,2015,8,4,18,2
1210,2015,8,8,19,3
1210,2015,8,23,21,1
1213,1995,6,25,13,2
1213,1995,7,5,14,3
1213,1995,7,12,15,7
1213,1995,7,19,16,4
1213,1995,8,1,18,4
1213,1995,8,6,19,6
1213,1995,8,18,20,3
1213,1995,8,21,21,2
1213,1995,9,1,22,1
1213,1996,6,26,13,1
1213,1996,7,10,15,3
1213,1996,7,19,16,9
1213,1996,7,25,17,9
1213,1996,8,3,18,8
1213,1996,8,12,20,3
1213,1996,8,22,21,6
1213,1996,9,1,22,2
1213,1996,9,6,23,1
1213,1997,7,5,14,2
1213,1997,7,10,15,2
1213,1997,7,19,16,2
1213,1997,7,23,17,4
1213,1997,7,30,18,4
1213,1997,8,6,19,3
1213,1997,8,14,20,5
1213,1997,8,21,21,5
1213,1997,9,1,22,2
1213,1997,9,8,23,1
1213,1997,9,17,25,1
1213,1998,7,10,15,2
1213,1998,7,22,17,3
1213,1998,8,6,19,4
1213,1998,8,17,20,6
1213,1998,8,28,22,2
1213,2000,6,17,12,2
1213,2000,6,27,13,5
1213,2000,7,2,14,6
1213,2000,7,15,16,2
1213,2000,7,26,17,5
1213,2000,7,29,18,8
1213,2000,8,5,19,7
1213,2000,8,12,20,6
1213,2000,8,19,21,2
1213,2000,9,3,23,1
1213,2001,7,1,14,6
1213,2001,7,9,15,3
1213,2001,7,16,16,4
1213,2001,7,28,17,12
1213,2001,8,3,18,7
1213,2001,8,21,21,2
1213,2001,8,28,22,3
1213,2006,6,18,12,2
1213,2006,6,30,13,4
1213,2006,7,2,14,6
1213,2006,7,12,15,7
1213,2006,7,19,16,5
1213,2006,7,25,17,14
1213,2006,7,30,18,11
1213,2006,8,8,19,6
1213,2006,8,11,19,7
1213,2006,8,22,21,1
1213,2006,8,27,22,4
1213,2006,9,4,23,3
1213,2006,9,11,24,1
1213,2006,9,26,26,1
1213,2007,6,15,11,1
1213,2007,6,20,12,1
1213,2007,7,9,15,4
1213,2007,7,19,16,2
1213,2007,7,27,17,2
1213,2007,8,3,18,3
1213,2007,8,9,19,4
1213,2007,8,16,20,3
1213,2007,8,26,22,3
1213,2007,8,30,22,2
1213,2007,9,6,23,2
1213,2007,9,13,24,2
1213,2008,6,19,12,1
1213,2008,6,26,13,2
1213,2008,7,5,14,1
1213,2008,7,13,15,3
1213,2008,7,19,16,2
1213,2008,7,27,17,5
1213,2008,7,30,18,6
1213,2008,8,7,19,10
1213,2008,8,15,20,7
1213,2008,8,21,21,6
1213,2008,8,28,22,3
1213,2008,9,8,23,3
1213,2008,9,11,24,2
1213,2008,9,19,25,1
1213,2009,6,21,12,1
1213,2009,6,25,13,4
1213,2009,7,1,14,5
1213,2009,7,9,15,1
1213,2009,7,20,16,2
1213,2009,7,22,17,2
1213,2009,8,3,18,4
1213,2009,8,9,19,4
1213,2009,8,13,20,3
1213,2009,8,23,21,3
1213,2009,8,27,22,2
1213,2009,9,4,23,2
1213,2009,9,10,24,2
1213,2009,9,18,25,1
1213,2010,6,30,13,3
1213,2010,7,4,14,3
1213,2010,7,12,15,2
1213,2010,7,18,16,1
1213,2010,7,24,17,2
1213,2010,7,30,18,3
1213,2010,8,8,19,2
1213,2010,8,15,20,2
1213,2010,8,20,21,2
1213,2010,9,1,22,2
1213,2010,9,8,23,2
1213,2010,9,17,25,1
1213,2011,6,19,12,1
1213,2011,6,27,13,2
1213,2011,7,1,14,2
1213,2011,7,14,15,3
1213,2011,7,20,16,2
1213,2011,7,30,18,2
1213,2011,8,5,19,3
1213,2011,8,15,20,4
1213,2011,8,19,21,3
1213,2011,9,1,22,1
1213,2011,9,5,23,1
1213,2011,9,14,24,1
1213,2011,9,22,25,1
1213,2012,7,7,14,2
1213,2012,7,12,15,1
1213,2012,7,19,16,2
1213,2012,7,24,17,3
1213,2012,8,2,18,5
1213,2012,8,9,19,5
1213,2012,8,14,20,8
1213,2012,8,23,21,2
1213,2012,8,28,22,7
1213,2012,9,6,23,2
1213,2012,9,13,24,2
1213,2012,9,20,25,1
1213,2013,7,9,15,7
1213,2013,7,16,16,11
1213,2013,7,26,17,24
1213,2013,8,4,18,10
1213,2013,8,10,19,12
1213,2013,8,14,20,7
1213,2013,8,27,22,3
1213,2013,9,20,25,2
1213,2013,9,27,26,1
1213,2014,6,20,12,2
1213,2014,6,25,13,4
1213,2014,7,2,14,4
1213,2014,7,12,15,3
1213,2014,7,17,16,4
1213,2014,7,24,17,4
1213,2014,8,4,18,6
1213,2014,8,9,19,4
1213,2014,8,12,20,3
1213,2014,8,19,21,3
1213,2014,8,31,22,1
1213,2014,9,8,23,2
1213,2014,9,10,24,1
1213,2015,6,18,12,2
1213,2015,6,25,13,1
1213,2015,7,17,16,5
1213,2015,7,30,18,2
1213,2015,8,6,19,2
1213,2015,8,22,21,3
1213,2015,8,27,22,2
1213,2015,9,8,23,5
1213,2015,9,10,24,1
1214,1995,6,27,13,2
1214,1995,7,9,15,7
1214,1995,7,16,16,7
1214,1995,7,22,17,6
1214,1995,8,9,19,3
1214,1995,8,19,21,2
1214,1995,8,26,22,1
1214,1995,9,3,23,1
1214,1996,6,30,13,4
1214,1996,7,7,14,6
1214,1996,7,13,15,10
1214,1996,7,17,16,13
1214,1996,7,26,17,10
1214,1996,8,11,19,2
1214,1996,8,17,20,4
1214,1996,8,21,21,2
1214,1996,8,27,22,1
1214,1997,6,4,10,1
1214,1997,6,24,13,3
1214,1997,7,5,14,4
1214,1997,7,9,15,6
1214,1997,7,19,16,8
1214,1997,7,22,17,9
1214,1997,7,30,18,6
1214,1997,8,5,19,4
1214,1997,8,15,20,5
1214,1997,8,19,21,3
1214,1997,8,26,22,3
1214,1997,9,9,24,2
1214,1998,6,20,12,1
1214,1998,7,7,14,12
1214,1998,7,15,16,13
1214,1998,7,27,17,15
1214,1998,7,30,18,7
1214,1998,8,9,19,12
1214,1998,8,14,20,7
1214,1998,8,19,21,9
1214,1998,8,29,22,6
1214,1998,9,2,23,5
1214,1998,9,17,25,3
1214,1998,9,23,26,2
1214,2000,6,17,12,2
1214,2000,6,27,13,9
1214,2000,7,17,16,24
1214,2000,7,26,17,26
1214,2000,8,4,18,12
1214,2000,8,12,20,12
1214,2000,8,19,21,8
1214,2000,8,30,22,5
1214,2000,9,4,23,3
1214,2000,9,11,24,1
1214,2000,9,28,26,1
1220,1995,6,25,13,4
1220,1995,7,12,15,18
1220,1995,7,23,17,30
1220,1995,7,29,18,16
1220,1996,6,16,11,1
1220,1996,6,23,12,2
1220,1996,6,30,13,6
1220,1996,7,7,14,8
1220,1996,7,10,15,14
1220,1996,7,20,16,13
1220,1996,7,27,17,28
1220,1996,8,3,18,11
1220,1996,8,10,19,9
1220,1996,8,17,20,7
1220,1996,8,26,22,4
1220,1996,9,8,23,2
1220,1996,9,15,24,1
1220,1996,9,21,25,1
1220,1997,6,8,10,1
1220,1997,6,15,11,4
1220,1997,6,23,12,3
1220,1997,7,6,14,8
1220,1997,7,12,15,18
1220,1997,7,20,16,25
1220,1997,7,27,17,18
1220,1997,8,2,18,17
1220,1997,8,7,19,20
1220,1997,8,16,20,10
1220,1997,8,22,21,4
1220,1997,8,31,22,4
1220,1997,9,6,23,1
1220,1997,9,10,24,1
1220,1999,6,13,11,4
1220,1999,6,19,12,10
1220,1999,6,26,13,13
1220,1999,7,6,14,35
1220,1999,7,11,15,24
1220,1999,7,18,16,50
1220,1999,7,25,17,33
1220,1999,8,11,19,15
1220,1999,8,15,20,15
1220,1999,8,28,22,10
1220,1999,9,12,24,1
1220,1999,9,17,25,1
1220,2000,6,10,11,1
1220,2000,6,23,12,4
1220,2000,7,1,14,17
1220,2000,7,8,15,9
1220,2000,7,15,16,14
1220,2000,7,23,17,13
1220,2000,7,29,18,15
1220,2000,8,6,19,13
1220,2000,8,12,20,15
1220,2000,8,20,21,11
1220,2000,8,31,22,6
1220,2000,9,9,24,2
1220,2000,9,17,25,1
1220,2001,6,17,12,1
1220,2001,6,24,13,4
1220,2001,7,1,14,11
1220,2001,7,8,15,19
1220,2001,7,15,16,12
1220,2001,7,22,17,27
1220,2001,7,29,18,20
1220,2001,8,5,19,25
1220,2001,8,14,20,14
1220,2001,8,19,21,9
1220,2001,8,27,22,4
1220,2001,9,2,23,3
1220,2001,9,9,24,1
1220,2001,9,16,25,2
1220,2002,6,17,12,1
1220,2002,6,24,13,6
1220,2002,7,1,14,6
1220,2002,7,8,15,9
1220,2002,7,15,16,20
1220,2002,7,22,17,19
1220,2002,7,29,18,28
1220,2002,8,5,19,15
1220,2002,8,12,20,14
1220,2002,8,19,21,10
1220,2002,8,26,22,6
1220,2002,9,2,23,2
1220,2002,9,9,24,2
1220,2002,9,16,25,1
1220,2003,6,10,11,3
1220,2003,6,17,12,9
1220,2003,6,24,13,15
1220,2003,7,1,14,16
1220,2003,7,8,15,36
1220,2003,7,15,16,20
1220,2003,7,22,17,25
1220,2003,7,29,18,22
1220,2003,8,5,19,19
1220,2003,8,12,20,6
1220,2003,8,19,21,3
1220,2003,8,26,22,2
1220,2003,9,2,23,1
1220,2004,6,10,11,1
1220,2004,6,17,12,2
1220,2004,6,24,13,6
1220,2004,7,1,14,8
1220,2004,7,8,15,11
1220,2004,7,15,16,18
1220,2004,7,22,17,18
1220,2004,7,29,18,22
1220,2004,8,5,19,29
1220,2004,8,12,20,18
1220,2004,8,19,21,7
1220,2004,8,26,22,4
1220,2004,9,2,23,4
1220,2004,9,9,24,1
1220,2005,6,17,12,2
1220,2005,6,24,13,8
1220,2005,7,1,14,11
1220,2005,7,8,15,17
1220,2005,7,15,16,27
1220,2005,7,22,17,22
1220,2005,7,29,18,19
1220,2005,8,5,19,15
1220,2005,8,12,20,7
1220,2005,8,19,21,12
1220,2005,8,26,22,7
1220,2005,9,2,23,5
1220,2005,9,16,25,1
1220,2005,9,23,26,1
1220,2009,6,12,11,2
1220,2009,6,17,12,5
1220,2009,6,24,13,9
1220,2009,7,1,14,26
1220,2009,7,8,15,17
1220,2009,7,15,16,14
1220,2009,7,22,17,10
1220,2009,7,29,18,10
1220,2009,8,5,19,7
1220,2009,8,20,21,5
1220,2009,8,26,22,4
1220,2009,9,2,23,1
1220,2009,9,9,24,2
1220,2009,9,25,26,1
1220,2010,6,17,12,1
1220,2010,6,24,13,2
1220,2010,7,1,14,10
1220,2010,7,8,15,12
1220,2010,7,15,16,6
1220,2010,7,22,17,11
1220,2010,7,29,18,5
1220,2010,8,5,19,5
1220,2010,8,12,20,4
1220,2011,6,2,9,1
1220,2011,6,7,10,1
1220,2011,6,14,11,2
1220,2011,6,21,12,3
1220,2011,6,29,13,7
1220,2011,7,3,14,10
1220,2011,7,12,15,4
1220,2011,7,15,16,9
1220,2011,7,25,17,13
1220,2011,8,2,18,12
1220,2011,8,8,19,6
1220,2011,8,15,20,8
1220,2011,8,23,21,7
1220,2011,8,30,22,6
1220,2011,9,5,23,4
1220,2011,9,15,24,4
1220,2011,9,19,25,5
1220,2011,9,29,26,2
1220,2012,6,19,12,6
1220,2012,6,27,13,5
1220,2012,7,1,14,6
1220,2012,7,11,15,16
1220,2012,7,20,16,17
1220,2012,7,24,17,23
1220,2012,8,2,18,15
1220,2012,8,9,19,20
1220,2012,8,16,20,10
1220,2012,8,19,21,5
1220,2012,8,30,22,3
1220,2012,9,5,23,7
1220,2012,9,11,24,3
1220,2012,9,18,25,3
1220,2012,9,25,26,3
1220,2013,6,25,13,2
1220,2013,7,3,14,5
1220,2013,7,9,15,14
1220,2013,7,16,16,25
1220,2013,7,22,17,33
1220,2013,8,1,18,22
1220,2013,8,5,19,18
1220,2013,8,14,20,14
1220,2013,8,19,21,12
1220,2013,8,26,22,9
1220,2013,9,4,23,13
1220,2013,9,12,24,2
1220,2013,9,18,25,5
1220,2013,9,26,26,5
1220,2014,6,12,11,4
1220,2014,6,17,12,7
1220,2014,6,24,13,15
1220,2014,7,1,14,14
1220,2014,7,9,15,14
1220,2014,7,16,16,20
1220,2014,7,22,17,17
1220,2014,8,3,18,12
1220,2014,8,9,19,15
1220,2014,8,13,20,10
1220,2014,8,20,21,9
1220,2014,8,27,22,9
1220,2014,9,3,23,5
1220,2014,9,9,24,3
1220,2014,9,18,25,1
1220,2014,9,24,26,1
1220,2015,6,10,11,1
1220,2015,6,17,12,3
1220,2015,6,24,13,5
1220,2015,7,3,14,21
1220,2015,7,9,15,26
1220,2015,7,15,16,25
1220,2015,7,27,17,18
1220,2015,7,29,18,11
1220,2015,8,5,19,8
1220,2015,8,12,20,5
1220,2015,8,19,21,5
1220,2015,8,28,22,5
1220,2015,9,2,23,4
1220,2015,9,10,24,4
1220,2015,9,17,25,2
1220,2015,9,23,26,1
1221,1995,6,27,13,2
1221,1995,7,6,14,11
1221,1995,7,8,15,18
1221,1995,7,16,16,17
1221,1995,8,2,18,10
1221,1995,8,6,19,10
1221,1995,8,12,20,4
1221,1995,8,22,21,1
1221,1995,8,28,22,1
1221,1995,9,2,23,1
1221,1996,6,24,13,1
1221,1996,7,6,14,26
1221,1996,7,11,15,16
1221,1996,7,17,16,31
1221,1996,8,3,18,23
1221,1996,8,5,19,39
1221,1996,8,13,20,17
1221,1996,8,19,21,6
1221,1996,8,31,22,2
1221,1996,9,7,23,2
1221,1996,9,15,24,1
1221,2000,6,17,12,1
1221,2000,6,25,13,10
1221,2000,7,2,14,8
1221,2000,7,13,15,12
1221,2000,7,16,16,18
1221,2000,7,26,17,10
1221,2000,7,30,18,10
1221,2000,8,5,19,11
1221,2000,8,12,20,6
1221,2000,8,19,21,8
1221,2000,8,27,22,4
1221,2000,9,3,23,3
1221,2000,9,9,24,3
1221,2000,9,17,25,1
1221,2006,6,20,12,1
1221,2006,6,28,13,7
1221,2006,7,1,14,12
1221,2006,7,11,15,14
1221,2006,7,18,16,13
1221,2006,7,24,17,12
1221,2006,8,1,18,4
1221,2006,8,5,19,7
1221,2006,8,15,20,2
1221,2006,8,24,21,3
1221,2006,8,31,22,2
1221,2006,9,5,23,2
1221,2006,9,9,24,1
1221,2006,9,18,25,1
1221,2007,6,19,12,1
1221,2007,7,1,14,4
1221,2007,7,12,15,1
1221,2007,7,16,16,3
1221,2007,7,28,17,3
1221,2007,8,3,18,2
1221,2007,8,9,19,3
1221,2007,8,18,20,3
1221,2007,8,26,22,2
1221,2007,8,31,22,2
1221,2007,9,7,23,2
1221,2007,9,13,24,4
1221,2008,6,29,13,3
1221,2008,7,4,14,5
1221,2008,7,14,15,3
1221,2008,7,21,16,3
1221,2008,7,23,17,3
1221,2008,8,4,18,6
1221,2008,8,11,19,4
1221,2008,8,15,20,5
1221,2008,8,21,21,5
1221,2008,8,30,22,2
1221,2008,9,8,23,2
1221,2009,6,16,11,2
1221,2009,6,22,12,2
1221,2009,6,25,13,2
1221,2009,7,2,14,5
1221,2009,7,12,15,4
1221,2009,7,18,16,2
1221,2009,7,25,17,3
1221,2009,7,30,18,2
1221,2009,8,8,19,4
1221,2009,8,13,20,3
1221,2009,8,23,21,2
1221,2009,8,31,22,1
1221,2009,9,5,23,1
1221,2010,6,17,12,1
1221,2010,6,28,13,7
1221,2010,7,1,14,4
1221,2010,7,9,15,2
1221,2010,7,19,16,2
1221,2010,7,28,17,1
1221,2010,8,5,19,2
1221,2010,8,15,20,1
1221,2010,8,19,21,1
1221,2010,8,30,22,1
1221,2010,9,9,24,1
1221,2011,6,11,11,2
1221,2011,6,20,12,5
1221,2011,6,26,13,5
1221,2011,7,4,14,4
1221,2011,7,11,15,7
1221,2011,7,15,16,7
1221,2011,7,26,17,2
1221,2011,7,29,18,3
1221,2011,8,8,19,3
1221,2011,8,14,20,3
1221,2011,8,21,21,3
1221,2011,9,1,22,2
1221,2011,9,3,23,1
1221,2011,9,14,24,3
1221,2011,9,19,25,1
1221,2012,7,7,14,5
1221,2012,7,11,15,5
1221,2012,7,21,16,7
1221,2012,7,26,17,7
1221,2012,8,4,18,6
1221,2012,8,9,19,15
1221,2012,8,14,20,8
1221,2012,8,19,21,4
1221,2012,8,31,22,5
1221,2012,9,5,23,3
1221,2012,9,9,24,2
1221,2013,6,27,13,1
1221,2013,7,8,15,5
1221,2013,7,15,16,7
1221,2013,7,25,17,27
1221,2013,8,1,18,14
1221,2013,8,9,19,19
1221,2013,8,13,20,7
1221,2013,8,23,21,4
1221,2013,8,29,22,4
1221,2013,9,2,23,4
1221,2014,6,12,11,2
1221,2014,6,18,12,5
1221,2014,6,30,13,6
1221,2014,7,3,14,5
1221,2014,7,10,15,9
1221,2014,7,18,16,8
1221,2014,7,23,17,8
1221,2014,7,31,18,11
1221,2014,8,7,19,9
1221,2014,8,14,20,4
1221,2014,8,20,21,3
1221,2014,8,27,22,2
1221,2014,9,3,23,1
1221,2015,6,21,12,2
1221,2015,7,16,16,8
1221,2015,7,29,18,8
1221,2015,8,7,19,5
1221,2015,8,15,20,5
1221,2015,8,17,20,3
1221,2015,8,21,21,4
1221,2015,8,28,22,4
1221,2015,9,7,23,1
1224,2006,6,17,12,1
1224,2006,6,25,13,1
1224,2006,7,1,14,1
1224,2006,7,8,15,2
1224,2006,7,15,16,3
1224,2006,7,23,17,4
1224,2006,7,29,18,4
1224,2006,8,6,19,2
1224,2006,8,15,20,2
1224,2006,8,19,21,2
1224,2006,8,26,22,1
1224,2006,9,3,23,1
1224,2007,6,25,13,2
1224,2007,7,1,14,1
1224,2007,7,9,15,2
1224,2007,7,16,16,2
1224,2007,7,28,17,1
1224,2007,8,4,18,1
1224,2007,8,6,19,2
1224,2007,8,13,20,2
1224,2007,8,25,21,1
1224,2008,7,1,14,1
1224,2008,7,8,15,1
1224,2008,7,15,16,1
1224,2008,7,22,17,2
1224,2008,8,6,19,2
1224,2008,8,16,20,2
1224,2008,8,30,22,1
1224,2009,6,21,12,1
1224,2009,6,30,13,3
1224,2009,7,4,14,1
1224,2009,7,25,17,2
1224,2009,8,2,18,1
1224,2009,8,8,19,2
1224,2009,8,16,20,1
1224,2009,8,23,21,2
1224,2010,6,22,12,1
1224,2010,7,3,14,2
1224,2010,7,10,15,1
1224,2010,7,20,16,2
1224,2010,8,3,18,2
1224,2010,8,7,19,1
1224,2010,8,21,21,1
1224,2011,6,7,10,1
1224,2011,7,3,14,1
1224,2011,7,17,16,1
1224,2011,7,26,17,1
1224,2011,7,30,18,2
1224,2011,8,14,20,1
1224,2012,6,26,13,1
1224,2012,7,12,15,2
1224,2012,7,22,17,1
1224,2012,8,12,20,1
1224,2013,7,9,15,1
1224,2013,7,23,17,2
1224,2013,8,3,18,1
1224,2013,8,6,19,2
1224,2013,8,18,20,2
1224,2013,8,23,21,2
1224,2014,7,1,14,1
1224,2014,7,8,15,2
1224,2014,7,22,17,3
1224,2014,7,29,18,2
1224,2014,8,9,19,1
1224,2014,8,12,20,1
1224,2015,7,5,14,2
1224,2015,7,11,15,1
1224,2015,7,25,17,2
1224,2015,8,4,18,1
1224,2015,8,8,19,2
1226,2006,6,17,12,5
1226,2006,6,25,13,10
1226,2006,7,9,15,8
1226,2006,7,16,16,8
1226,2006,7,23,17,16
1226,2006,7,29,18,5
1226,2006,8,3,18,2
1226,2006,8,13,20,1
1226,2006,9,9,24,1
1226,2007,6,17,12,1
1226,2007,6,23,12,2
1226,2007,7,14,15,1
1226,2007,7,22,17,2
1226,2007,7,28,17,1
1226,2007,8,11,19,1
1226,2008,6,21,12,1
1226,2008,6,22,12,5
1226,2008,6,29,13,4
1226,2008,7,7,14,5
1226,2008,7,10,15,6
1226,2008,7,13,15,4
1226,2008,7,20,16,5
1226,2008,7,26,17,12
1226,2008,8,2,18,3
1226,2008,8,9,19,2
1226,2008,8,16,20,1
1226,2009,6,7,10,1
1226,2009,6,13,11,2
1226,2009,6,21,12,4
1226,2009,6,28,13,4
1226,2009,7,5,14,4
1226,2009,7,12,15,2
1226,2009,7,18,16,2
1226,2009,7,25,17,2
1226,2009,8,2,18,2
1226,2009,8,8,19,1
1226,2010,6,20,12,4
1226,2010,6,26,13,6
1226,2010,7,3,14,4
1226,2010,7,11,15,6
1226,2010,7,18,16,4
1226,2010,7,25,17,5
1226,2010,7,31,18,2
1226,2010,8,8,19,2
1226,2010,8,15,20,1
1226,2011,6,2,9,1
1226,2011,6,9,10,3
1226,2011,6,14,11,4
1226,2011,6,19,12,4
1226,2011,7,3,14,1
1226,2011,7,10,15,6
1226,2011,7,15,16,7
1226,2011,7,22,17,2
1226,2011,8,8,19,2
1226,2011,8,14,20,6
1226,2011,8,19,21,2
1226,2011,8,28,22,1
1227,2006,6,30,13,6
1227,2006,7,2,14,4
1227,2006,7,12,15,2
1227,2006,7,19,16,4
1227,2006,7,25,17,2
1227,2006,7,30,18,22
1227,2006,8,8,19,2
1227,2007,7,19,16,2
1227,2007,8,3,18,1
1227,2007,8,26,22,2
1227,2007,8,30,22,1
1227,2014,6,20,12,5
1227,2014,7,2,14,4
1227,2014,7,12,15,1
1227,2014,7,24,17,7
1227,2014,8,4,18,10
1227,2014,8,9,19,4
1227,2014,8,19,21,1
1227,2015,6,25,13,2
1227,2015,7,17,16,3
1227,2015,8,22,21,1
1227,2015,9,10,24,1
1229,2013,7,5,14,4
1229,2013,7,12,15,9
1229,2013,7,21,16,16
1229,2013,7,23,17,11
1229,2013,8,1,18,11
1229,2013,8,6,19,16
1229,2013,8,13,20,11
1229,2013,8,19,21,20
1229,2013,8,28,22,28
1229,2013,9,2,23,23
1229,2013,9,12,24,9
1229,2013,9,22,25,2
1229,2013,9,24,26,5
1229,2013,9,30,27,4
1229,2014,6,13,11,1
1229,2014,6,17,12,2
1229,2014,6,26,13,5
1229,2014,7,1,14,6
1229,2014,7,12,15,9
1229,2014,7,16,16,9
1229,2014,7,23,17,17
1229,2014,7,30,18,19
1229,2014,8,7,19,21
1229,2014,8,18,20,11
1229,2014,8,20,21,14
1229,2014,8,27,22,7
1229,2014,9,5,23,6
1229,2014,9,12,24,6
1229,2014,9,16,25,4
1229,2014,9,23,26,2
1230,2013,6,27,13,1
1230,2013,7,4,14,5
1230,2013,7,8,15,10
1230,2013,7,18,16,21
1230,2013,7,25,17,21
1230,2013,8,3,18,11
1230,2013,8,11,19,7
1230,2013,8,18,20,6
1230,2013,8,29,22,7
1230,2013,9,7,23,3
1230,2013,9,26,26,1
1230,2014,6,12,11,7
1230,2014,6,19,12,9
1230,2014,6,26,13,13
1230,2014,7,3,14,15
1230,2014,7,10,15,13
1230,2014,7,17,16,16
1230,2014,7,24,17,14
1230,2014,7,31,18,14
1230,2014,8,7,19,9
1230,2014,8,15,20,5
1230,2014,8,22,21,4
1230,2015,6,11,11,1
1230,2015,6,18,12,8
1230,2015,6,25,13,17
1230,2015,7,3,14,14
1230,2015,7,9,15,15
1230,2015,7,16,16,13
1230,2015,7,23,17,9
1230,2015,7,30,18,7
1230,2015,8,6,19,4
1230,2015,8,20,21,4
1230,2015,8,29,22,3
1230,2015,9,10,24,4
1231,2014,6,8,10,3
1231,2014,6,13,11,20
1231,2014,6,18,12,37
1231,2014,6,25,13,57
1231,2014,7,2,14,40
1231,2014,7,14,15,40
1231,2014,7,16,16,39
1231,2014,7,22,17,29
1231,2014,8,3,18,8
1231,2014,8,7,19,5
1231,2014,8,15,20,4
1231,2014,8,24,21,3
1231,2014,8,27,22,3
1231,2015,6,18,12,4
1231,2015,6,24,13,8
1231,2015,7,3,14,31
1231,2015,7,9,15,37
1231,2015,7,25,17,11
1231,2015,7,31,18,9
1231,2015,8,8,19,5
1231,2015,8,15,20,4
1231,2015,8,19,21,3
1231,2015,9,6,23,2
1232,2014,6,18,12,6
1232,2014,6,25,13,13
1232,2014,7,2,14,5
1232,2014,7,9,15,8
1232,2014,7,16,16,8
1232,2014,7,23,17,10
1232,2014,7,30,18,4
1232,2014,8,13,20,2
1232,2014,8,19,21,1
1232,2014,8,27,22,3
1232,2015,7,15,16,4
1232,2015,7,25,17,3
1232,2015,8,1,18,3
1232,2015,9,9,24,1
1233,2015,6,23,12,3
1233,2015,6,27,13,6
1233,2015,7,1,14,6
1233,2015,7,9,15,9
1233,2015,7,15,16,9
1233,2015,7,30,18,7
1233,2015,8,8,19,5
1233,2015,8,16,20,2
1233,2015,8,22,21,1
1301,1995,6,16,11,1
1301,1995,6,18,12,3
1301,1995,6,29,13,18
1301,1995,7,8,15,41
1301,1995,7,22,17,31
1301,1995,8,21,21,1
1301,2001,6,13,11,1
1301,2001,6,23,12,6
1301,2001,6,24,13,9
1301,2001,7,1,14,32
1301,2001,7,13,15,24
1301,2001,7,15,16,44
1301,2001,7,29,18,11
1301,2001,8,5,19,15
1301,2001,8,16,20,2
1301,2002,6,13,11,2
1301,2002,6,23,12,21
1301,2002,6,30,13,34
1301,2002,7,11,15,9
1301,2002,7,19,16,27
1301,2002,7,28,17,30
1301,2002,8,14,20,2
1301,2003,3,25,0,35
1301,2003,6,20,12,30
1301,2003,6,29,13,49
1301,2003,7,6,14,50
1301,2003,7,15,16,13
1301,2003,8,2,18,7
1301,2003,8,10,19,3
1301,2003,8,23,21,1
1301,2004,6,15,11,8
1301,2004,6,29,13,24
1301,2004,7,5,14,32
1301,2004,7,13,15,22
1301,2004,7,17,16,49
1301,2004,7,27,17,22
1301,2004,7,29,18,16
1301,2004,8,5,19,5
1301,2004,8,15,20,2
1301,2005,6,11,11,1
1301,2005,6,21,12,5
1301,2005,7,3,14,54
1301,2005,7,11,15,15
1301,2005,7,16,16,47
1301,2005,8,4,18,10
1301,2005,8,7,19,11
1301,2005,8,21,21,2
1301,2005,8,27,22,1
1301,2006,6,20,12,10
1301,2006,6,25,13,33
1301,2006,7,6,14,20
1301,2006,7,8,15,44
1301,2006,7,21,16,20
1301,2006,7,24,17,21
1301,2006,8,1,18,5
1301,2006,8,22,21,1
1301,2007,6,6,10,1
1301,2007,6,10,11,3
1301,2007,6,20,12,16
1301,2007,7,11,15,14
